metric,method,band,contrast,n_subjects,mean_baseline,mean_comparison,mean_difference,t,t_df,t_p_uncorrected,t_p_fdr_bh,cohen_dz,wilcoxon_statistic,wilcoxon_p_uncorrected,wilcoxon_p_fdr_bh,omnibus_p_fdr_bh,interpret_posthoc,skip_reason
global_efficiency,wpli,beta2,Baseline_vs_T0,24,0.1313972464799472,0.12474903249803034,-0.0066482139819168595,-1.3730729185132657,23.0,0.18296918804276407,0.9191010376101637,-0.28027733583263387,104.0,0.19737839698791504,0.8442323514730623,0.8301257564718311,False,
global_efficiency,wpli,beta2,Baseline_vs_T1,24,0.1313972464799472,0.12188452261044569,-0.009512723869501498,-1.6734051562144108,23.0,0.10779585971074876,0.8310405404656145,-0.3415823971389734,100.0,0.15998530387878418,0.8442323514730623,0.8301257564718311,False,
global_efficiency,wpli,beta2,Baseline_vs_T2,24,0.1313972464799472,0.1234072762995962,-0.007989970180350988,-1.6565084704742792,23.0,0.11119971638757149,0.8310405404656145,-0.3381333756050165,110.0,0.26434290409088135,0.9214962838401257,0.8301257564718311,False,
global_efficiency,wpli,delta,Baseline_vs_T0,24,0.15981288537842467,0.161007997181395,0.0011951118029703504,0.22356578186193402,23.0,0.8250690172631714,0.996872804237865,0.045635174125675734,149.0,0.9888126850128174,0.9934118137803188,0.996861179388722,False,
global_efficiency,wpli,delta,Baseline_vs_T1,24,0.15981288537842467,0.161476586778731,0.0016637014003063368,0.34574219788188193,23.0,0.7326789141963531,0.996872804237865,0.07057433061324847,123.0,0.45587432384490967,0.9505211614793346,0.996861179388722,False,
global_efficiency,wpli,delta,Baseline_vs_T2,24,0.15981288537842467,0.1607539086788277,0.0009410233004030349,0.12410162265547178,23.0,0.9023130283907994,0.996872804237865,0.025332137646443882,144.0,0.8774070739746094,0.9669384080536512,0.996861179388722,False,
global_efficiency,wpli,theta,Baseline_vs_T0,24,0.14773218529267734,0.1528644791619661,0.005132293869288745,0.8706407386498896,23.0,0.39294706882018904,0.9723109562562193,0.17771879658100617,100.0,0.15998530387878418,0.8442323514730623,0.8754429249632198,False,
global_efficiency,wpli,theta,Baseline_vs_T1,24,0.14773218529267734,0.15506816859158762,0.007335983298910265,1.7504544062658771,23.0,0.09336990859237151,0.7921147536740261,0.3573100094464904,72.0,0.024863600730895996,0.5816385269165039,0.8754429249632198,False,
global_efficiency,wpli,theta,Baseline_vs_T2,24,0.14773218529267734,0.15445253423034383,0.006720348937666497,1.2514182287475706,23.0,0.22336102655799633,0.9702209526314701,0.25544467627075557,96.0,0.128027081489563,0.8131685256958008,0.8754429249632198,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T0,24,0.06404784958207572,0.06413119546899305,8.334588691731998e-05,0.023799986914184865,23.0,0.9812174354259794,0.996872804237865,0.004858151985389141,138.0,0.746925950050354,0.9669384080536512,,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T1,24,0.06404784958207572,0.06528698963073959,0.0012391400486638567,0.43382218182357435,23.0,0.668459685754653,0.996872804237865,0.0885535820473887,138.0,0.746925950050354,0.9669384080536512,,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T2,24,0.06404784958207572,0.062254923757899906,-0.0017929258241758195,-0.6750448052999599,23.0,0.5063773680473378,0.9723109562562193,-0.13779294387510996,117.0,0.5230089917974712,0.9505211614793346,,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T0,24,0.06743678411535549,0.063307549703383,-0.004129234411972499,-2.0990976693254426,23.0,0.04698436269859113,0.7389722819997397,-0.4284765175093955,73.0,0.026927709579467773,0.5816385269165039,,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T1,24,0.06743678411535549,0.06315688087265464,-0.004279903242700857,-1.3035412027945792,23.0,0.20528794081131277,0.9702209526314701,-0.26608423379504736,109.0,0.2522493600845337,0.9214962838401257,,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T2,24,0.06743678411535549,0.0647715741049074,-0.0026652100104480997,-1.0223804837975918,23.0,0.3172347328186464,0.9702209526314701,-0.20869254235699203,126.0,0.5087660551071167,0.9505211614793346,,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T0,24,0.06784779192368474,0.07200459510727364,0.004156803183588899,1.6963579896084022,23.0,0.1033132139824534,0.8265057118596272,0.3462676246361728,97.0,0.1355280876159668,0.8131685256958008,0.8754429249632198,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T1,24,0.06784779192368474,0.07014748820403578,0.002299696280351044,0.9515626856996828,23.0,0.35121227496595075,0.9710639594472916,0.19423691985304883,127.0,0.5270590782165527,0.9505211614793346,0.8754429249632198,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T2,24,0.06784779192368474,0.06863710738115496,0.0007893154574702151,0.3514246721402734,23.0,0.7284687645998565,0.996872804237865,0.07173426081404509,146.0,0.9218088388442993,0.9689085605370737,0.8754429249632198,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T0,24,0.07078945283111947,0.07199851074851071,0.0012090579173912562,0.44343273243960546,23.0,0.6615960389878837,0.996872804237865,0.09051532747709425,123.0,0.45587432384490967,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T1,24,0.07078945283111947,0.07093594715469713,0.0001464943235776611,0.06837956227430723,23.0,0.9460744916419853,0.996872804237865,0.013957919700576594,142.0,0.8333734273910522,0.9669384080536512,0.996861179388722,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T2,24,0.07078945283111947,0.06931499788791452,-0.0014744549432049404,-0.5534135533625718,23.0,0.5853203383351173,0.996872804237865,-0.11296506853990088,127.0,0.5270590782165527,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T0,24,0.055360019444840834,0.054966014034466375,-0.0003940054103744554,-0.14319496976044652,23.0,0.8873833463039084,0.996872804237865,-0.029229550803863424,146.0,0.9218088388442993,0.9689085605370737,0.996861179388722,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T1,24,0.055360019444840834,0.05577173317203075,0.0004117137271899222,0.13902102957387133,23.0,0.8906436427973489,0.996872804237865,0.02837754883102956,135.0,0.6839864253997803,0.9669384080536512,0.996861179388722,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T2,24,0.055360019444840834,0.05627100583499389,0.0009109863901530588,0.2552657771713133,23.0,0.8007866750530062,0.996872804237865,0.05210590857205903,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T0,24,0.05778347809597806,0.0528736775239751,-0.00490980057200295,-1.39561604076978,23.0,0.176159105755122,0.9107842055948823,-0.28487893139410386,93.0,0.10738253593444824,0.8131685256958008,,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T1,24,0.05778347809597806,0.05986970299321487,0.002086224897236805,0.6834342154963369,23.0,0.5011600636777785,0.9723109562562193,0.13950542506044541,133.0,0.6431422233581543,0.9669384080536512,,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T2,24,0.05778347809597806,0.058556892622368774,0.0007734145263907168,0.2387334853487477,23.0,0.8134265748991112,0.996872804237865,0.04873126863505296,145.0,0.899570107460022,0.9689085605370737,,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T0,24,0.06502281492757679,0.06555417675358148,0.0005313618260046823,0.18585802978931695,23.0,0.8541855107663282,0.996872804237865,0.03793811146523519,113.0,0.30289924144744873,0.9214962838401257,,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T1,24,0.06502281492757679,0.06652625196672812,0.0015034370391513285,0.5364975213693037,23.0,0.5967663759619923,0.996872804237865,0.10951209796855903,113.0,0.30289924144744873,0.9214962838401257,,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T2,24,0.06502281492757679,0.06933647646445261,0.0043136615368758215,1.6114729822545397,23.0,0.1207161230675085,0.8310405404656145,0.3289405450670595,91.0,0.09509599208831787,0.8055189918069279,,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T0,24,0.06712375201958531,0.06612503782593064,-0.0009987141936546723,-0.51439594490336,23.0,0.611882854960642,0.996872804237865,-0.1050006325641701,134.0,0.6634435653686523,0.9669384080536512,0.996861179388722,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T1,24,0.06712375201958531,0.06685593980534453,-0.0002678122142407936,-0.1251935126721854,23.0,0.9014581969113149,0.996872804237865,-0.02555501876279283,123.0,0.45587432384490967,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T2,24,0.06712375201958531,0.0663872933173528,-0.0007364587022325132,-0.3537512584476323,23.0,0.7267475032874908,0.996872804237865,-0.07220917325534303,120.0,0.40611207485198975,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T0,24,0.06664890273967651,0.06349112500154162,-0.00315777773813489,-1.7464212321971715,23.0,0.09408194563897838,0.7921147536740261,-0.35648674123714424,107.0,0.22918963432312012,0.9167585372924805,,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T1,24,0.06664890273967651,0.06899937083419222,0.002350468094515711,1.0817029420370605,23.0,0.2905960099796538,0.9702209526314701,0.22080168843818057,109.0,0.2522493600845337,0.9214962838401257,,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T2,24,0.06664890273967651,0.06713680174543264,0.00048789900575614033,0.3658401049130891,23.0,0.7178277432043106,0.996872804237865,0.07467679870694446,144.0,0.8774070739746094,0.9669384080536512,,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T0,24,0.06650027485741766,0.06831701290332239,0.0018167380459047176,1.0431784862414446,23.0,0.3077069099475707,0.9702209526314701,0.2129379168283751,110.0,0.26434290409088135,0.9214962838401257,,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T1,24,0.06650027485741766,0.06978852463673889,0.0032882497793212174,1.3325128848972119,23.0,0.19574383216969093,0.9609242670148465,0.2719980536401785,107.0,0.22918963432312012,0.9167585372924805,,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T2,24,0.06650027485741766,0.07143665103635338,0.004936376178935708,1.959598671884961,23.0,0.06227068659346689,0.7428703094710886,0.4000014038961458,92.0,0.10109639167785645,0.8131685256958008,,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T0,24,0.05153555169477784,0.05329176643462354,0.0017562147398456948,0.7268782712916014,23.0,0.4746344010152628,0.9723109562562193,0.14837340581506214,130.0,0.5838061571121216,0.9512063256145393,0.26334133545858984,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T1,24,0.05153555169477784,0.06009611910355953,0.008560567408781694,2.6764956038951655,23.0,0.013477931156027615,0.7389722819997397,0.546337377362123,80.0,0.045679688453674316,0.5979886488481001,0.26334133545858984,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T2,24,0.05153555169477784,0.05607744889590122,0.004541897201123388,1.4134160035002574,23.0,0.17092549841534715,0.9107842055948823,0.2885123335716228,116.0,0.344876766204834,0.9505211614793346,0.26334133545858984,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T0,24,0.06095294366127695,0.058412756170196596,-0.0025401874910803497,-0.6774811217222889,23.0,0.5048591108861206,0.9723109562562193,-0.1382902548823324,148.0,0.9664472341537476,0.9870099412634018,0.26334133545858984,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T1,24,0.06095294366127695,0.06328898047499233,0.0023360368137153855,0.7697360000373836,23.0,0.4492903621231506,0.9723109562562193,0.15712170306187695,97.0,0.1355280876159668,0.8131685256958008,0.26334133545858984,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T2,24,0.06095294366127695,0.06719046765624143,0.006237523994964471,1.8952443261278693,23.0,0.07069735321262856,0.7428703094710886,0.3868651280765194,86.0,0.06910169124603271,0.7462982654571533,0.26334133545858984,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T0,24,0.05018129825421488,0.049581526608312276,-0.0005997716459025983,-0.34987509032454095,23.0,0.7296159916365799,0.996872804237865,-0.07141795375044176,124.0,0.670246776722805,0.9669384080536512,,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T1,24,0.05018129825421488,0.04917406078269169,-0.001007237471523189,-0.4727082408052233,23.0,0.6408763147731803,0.996872804237865,-0.09649116559845625,124.0,0.47316575050354004,0.9505211614793346,,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T2,24,0.05018129825421488,0.048387588051278484,-0.001793710202936397,-1.0084944070952717,23.0,0.3237098596003671,0.9702209526314701,-0.2058580588195059,115.0,0.3305051326751709,0.9505211614793346,,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T0,24,0.04973579567478373,0.04879521277884369,-0.0009405828959400401,-0.5126785429818537,23.0,0.613065016521841,0.996872804237865,-0.10465006936492295,122.0,0.4389305114746094,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T1,24,0.04973579567478373,0.048878125071577426,-0.0008576706032063092,-0.5070805334757108,23.0,0.6169258120219033,0.996872804237865,-0.10350738045948131,126.0,0.5087660551071167,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T2,24,0.04973579567478373,0.04916067645978356,-0.0005751192150001645,-0.4079846804161909,23.0,0.6870579715540329,0.996872804237865,-0.08327952415767771,124.0,0.47316575050354004,0.9505211614793346,0.996861179388722,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T0,24,0.050291973348520924,0.050478346939656416,0.00018637359113549568,0.10203722461679449,23.0,0.9196115075623116,0.996872804237865,0.020828261256741774,135.5,0.6786493957076811,0.9669384080536512,,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T1,24,0.050291973348520924,0.05376871733865777,0.0034767439901368436,1.872239646527444,23.0,0.0739431095075389,0.7428703094710886,0.3821693175167481,98.5,0.14115496112981205,0.8256980895996093,,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T2,24,0.050291973348520924,0.050793551851587515,0.0005015785030665993,0.41927087033243854,23.0,0.6789082399663775,0.996872804237865,0.085583308027257,138.0,0.746925950050354,0.9669384080536512,,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T0,24,0.050205065767565726,0.05171618169088404,0.001511115923318304,0.8940141596558485,23.0,0.38057444111173866,0.9723109562562193,0.1824898761649936,118.0,0.37475037574768066,0.9505211614793346,,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T1,24,0.050205065767565726,0.05393506069547732,0.003729994927911595,1.976109191024127,23.0,0.06025677302249869,0.7428703094710886,0.4033715995027636,90.0,0.08937323093414307,0.8043590784072876,,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T2,24,0.050205065767565726,0.050126386895732095,-7.86788718336348e-05,-0.042878213680582276,23.0,0.9661686915733585,0.996872804237865,-0.008752478716620968,138.0,0.746925950050354,0.9669384080536512,,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T0,24,0.045272657842598284,0.04549206398759966,0.0002194061450013818,0.12124629102061865,23.0,0.9045490117524243,0.996872804237865,0.024749295517125795,140.0,0.7898378372192383,0.9669384080536512,0.8868612121862072,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T1,24,0.045272657842598284,0.0450124022251998,-0.0002602556173984763,-0.12478152969886414,23.0,0.9017807206473828,0.996872804237865,-0.025470923090513523,133.0,0.6431422233581543,0.9669384080536512,0.8868612121862072,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T2,24,0.045272657842598284,0.04273049795222409,-0.002542159890374181,-1.626997675065655,23.0,0.11736149702355105,0.8310405404656145,-0.33210950971711667,96.0,0.128027081489563,0.8131685256958008,0.8868612121862072,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T0,24,0.04798947189274566,0.04655929839560787,-0.0014301734971377833,-0.8022436359608477,23.0,0.43062375945696085,0.9723109562562193,-0.16375729645826487,126.0,0.5087660551071167,0.9505211614793346,0.8795479273311719,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T1,24,0.04798947189274566,0.049138816375423465,0.0011493444826778118,0.8929837290742623,23.0,0.3811144658613862,0.9723109562562193,0.18227954040330654,119.0,0.3902466297149658,0.9505211614793346,0.8795479273311719,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T2,24,0.04798947189274566,0.046556826220516656,-0.0014326456722290077,-0.9607090821798377,23.0,0.34669022221433354,0.9710639594472916,-0.1961039202165128,114.0,0.4654153212400317,0.9505211614793346,0.8795479273311719,False,
mean_connectivity,aec,alpha1,Baseline_vs_T0,24,0.4520151320427635,0.4528506804598256,0.0008355484170621518,0.2738486346492892,23.0,0.7866452719545384,0.996872804237865,0.05589911847071766,123.0,0.45587432384490967,0.9505211614793346,0.996861179388722,False,
mean_connectivity,aec,alpha1,Baseline_vs_T1,24,0.4520151320427635,0.4520064424137125,-8.689629050947131e-06,-0.002976871199247844,23.0,0.99765047360544,0.99765047360544,-0.0006076512890120211,127.0,0.5270590782165527,0.9505211614793346,0.996861179388722,False,
mean_connectivity,aec,alpha1,Baseline_vs_T2,24,0.4520151320427635,0.4519512426947496,-6.388934801386757e-05,-0.020080668808035027,23.0,0.9841522113184306,0.996872804237865,-0.004098949356125658,131.0,0.6033114194869995,0.9512063256145393,0.996861179388722,False,
mean_connectivity,aec,alpha2,Baseline_vs_T0,24,0.31290886376621924,0.3131023426254649,0.00019347885924562297,0.0441489861604904,23.0,0.965166710053984,0.996872804237865,0.009011874062866477,139.0,0.7682963609695435,0.9669384080536512,0.9576837692929063,False,
mean_connectivity,aec,alpha2,Baseline_vs_T1,24,0.31290886376621924,0.3104158716521573,-0.0024929921140619746,-0.6348965631285368,23.0,0.5317615877859159,0.9872262720361417,-0.1295977182593036,123.0,0.45587432384490967,0.9505211614793346,0.9576837692929063,False,
mean_connectivity,aec,alpha2,Baseline_vs_T2,24,0.31290886376621924,0.3148375501762538,0.0019286864100345376,0.47526403735670614,23.0,0.6390812168093466,0.996872804237865,0.0970128653849144,142.0,0.8333734273910522,0.9669384080536512,0.9576837692929063,False,
mean_connectivity,aec,beta1,Baseline_vs_T0,24,0.14845015090519317,0.1460371401967935,-0.0024130107083996746,-0.4200825335696371,23.0,0.6783236650692582,0.996872804237865,-0.08574898809176636,124.0,0.47316575050354004,0.9505211614793346,0.9346311268387354,False,
mean_connectivity,aec,beta1,Baseline_vs_T1,24,0.14845015090519317,0.14927657078851164,0.0008264198833184602,0.15059601225300878,23.0,0.8816073654467581,0.996872804237865,0.03074028227648291,148.0,0.9664472341537476,0.9870099412634018,0.9346311268387354,False,
mean_connectivity,aec,beta1,Baseline_vs_T2,24,0.14845015090519317,0.15637483228508478,0.007924681379891598,0.8031641717173937,23.0,0.4301022397617468,0.9723109562562193,0.16394520003272525,147.0,0.944107174873352,0.9804189892915579,0.9346311268387354,False,
mean_connectivity,aec,beta2,Baseline_vs_T0,24,0.13084933654130335,0.12047405669253437,-0.010375279848768963,-2.1447471494519825,23.0,0.04276718868813547,0.7389722819997397,-0.4377946786205075,72.0,0.024863600730895996,0.5816385269165039,0.8574157270327646,False,
mean_connectivity,aec,beta2,Baseline_vs_T1,24,0.13084933654130335,0.12647315692092911,-0.004376179620374205,-0.9507704163599715,23.0,0.35160584713416004,0.9710639594472916,-0.1940751985512868,95.0,0.12084019184112549,0.8131685256958008,0.8574157270327646,False,
mean_connectivity,aec,beta2,Baseline_vs_T2,24,0.13084933654130335,0.13689641697942337,0.006047080438120051,0.5480865344634979,23.0,0.5889130637918777,0.996872804237865,0.11187769536049305,138.0,0.746925950050354,0.9669384080536512,0.8574157270327646,False,
mean_connectivity,aec,delta,Baseline_vs_T0,24,0.440336389024635,0.4382833091018103,-0.0020530799228247695,-0.5620796270937612,23.0,0.5794989384591914,0.996872804237865,-0.11473402343279683,136.0,0.704756498336792,0.9669384080536512,0.996861179388722,False,
mean_connectivity,aec,delta,Baseline_vs_T1,24,0.440336389024635,0.4380505665183945,-0.002285822506240429,-0.47019866004534056,23.0,0.6426411347035539,0.996872804237865,-0.09597889957095469,138.0,0.746925950050354,0.9669384080536512,0.996861179388722,False,
mean_connectivity,aec,delta,Baseline_vs_T2,24,0.440336389024635,0.439687419613539,-0.0006489694110959621,-0.13868446186225536,23.0,0.890906625138293,0.996872804237865,-0.02830884723458328,138.0,0.746925950050354,0.9669384080536512,0.996861179388722,False,
mean_connectivity,aec,theta,Baseline_vs_T0,24,0.2559335060825724,0.25873197827645816,0.002798472193885758,0.8238641894779876,23.0,0.41847841549450204,0.9723109562562193,0.1681705734643923,112.0,0.28966712951660156,0.9214962838401257,0.996861179388722,False,
mean_connectivity,aec,theta,Baseline_vs_T1,24,0.2559335060825724,0.2576591268073093,0.0017256207247368753,0.4683363926067473,23.0,0.6439521350835173,0.996872804237865,0.09559876582185858,128.0,0.5456695556640625,0.9505211614793346,0.996861179388722,False,
mean_connectivity,aec,theta,Baseline_vs_T2,24,0.2559335060825724,0.258492203154368,0.002558697071795567,0.4271762413837642,23.0,0.6732234635028497,0.996872804237865,0.08719698513585011,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T0,24,0.4044875389753802,0.4047526738397049,0.0002651348643247578,0.16077332470892694,23.0,0.8736757241211804,0.996872804237865,0.03281771748230548,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T1,24,0.4044875389753802,0.40450106868435953,1.3529708979348002e-05,0.008602947692523913,23.0,0.993210111453304,0.996872804237865,0.001756069344211461,150.0,1.0,1.0,0.996861179388722,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T2,24,0.4044875389753802,0.4044581817098806,-2.9357265499581342e-05,-0.015645048983854895,23.0,0.9876524897983738,0.996872804237865,-0.003193532250941079,141.0,0.8115357160568237,0.9669384080536512,0.996861179388722,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T0,24,0.4008026874263173,0.40053258769280436,-0.00027009973351294764,-0.06841551800811635,23.0,0.9460461823383691,0.996872804237865,-0.013965259134006565,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T1,24,0.4008026874263173,0.398123555254253,-0.0026791321720643474,-0.8717287750477646,23.0,0.3923654095454733,0.9723109562562193,-0.17794089108070366,124.0,0.47316575050354004,0.9505211614793346,0.996861179388722,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T2,24,0.4008026874263173,0.3997246878326344,-0.0010779995936829971,-0.3647091672570527,23.0,0.7186604924806034,0.996872804237865,-0.07444594702459542,145.0,0.899570107460022,0.9689085605370737,0.996861179388722,False,
mean_connectivity,coherence,beta1,Baseline_vs_T0,24,0.3936336337870194,0.3935419998785697,-9.163390844964027e-05,-0.029935937051754544,23.0,0.9763763973789891,0.996872804237865,-0.006110647562406304,108.0,0.2405325174331665,0.9214962838401257,0.9346311268387354,False,
mean_connectivity,coherence,beta1,Baseline_vs_T1,24,0.3936336337870194,0.39074593941075025,-0.002887694376269049,-1.1075665154579872,23.0,0.27949800802445524,0.9702209526314701,-0.22608106825537053,96.0,0.128027081489563,0.8131685256958008,0.9346311268387354,False,
mean_connectivity,coherence,beta1,Baseline_vs_T2,24,0.3936336337870194,0.39253689399845587,-0.0010967397885634732,-0.5285711861425615,23.0,0.6021667851430236,0.996872804237865,-0.10789414156557853,129.0,0.5645889043807983,0.9512063256145393,0.9346311268387354,False,
mean_connectivity,coherence,beta2,Baseline_vs_T0,24,0.39113774829824166,0.3885020171394524,-0.002635731158789239,-0.9375655033221417,23.0,0.3582094302943187,0.9710639594472916,-0.19137975696457785,69.0,0.019441962242126465,0.5816385269165039,0.8754429249632198,False,
mean_connectivity,coherence,beta2,Baseline_vs_T1,24,0.39113774829824166,0.38649734723062923,-0.00464040106761239,-1.6725410724005871,23.0,0.10796777279131115,0.8310405404656145,-0.3414060167690679,97.0,0.1355280876159668,0.8131685256958008,0.8754429249632198,False,
mean_connectivity,coherence,beta2,Baseline_vs_T2,24,0.39113774829824166,0.38891068128446027,-0.002227067013781408,-0.9882328182210135,23.0,0.333321650591667,0.9710639594472916,-0.2017221793095071,137.0,0.7257407903671265,0.9669384080536512,0.8754429249632198,False,
mean_connectivity,coherence,delta,Baseline_vs_T0,24,0.42814816041998865,0.427843623818667,-0.0003045366013217111,-0.0955616333408797,23.0,0.9246964760424952,0.996872804237865,-0.019506436722674318,120.0,0.40611207485198975,0.9505211614793346,0.996861179388722,False,
mean_connectivity,coherence,delta,Baseline_vs_T1,24,0.42814816041998865,0.42690700773250906,-0.0012411526874796265,-0.36794510386288126,23.0,0.7162787105763658,0.996872804237865,-0.07510647981828489,128.0,0.5456695556640625,0.9505211614793346,0.996861179388722,False,
mean_connectivity,coherence,delta,Baseline_vs_T2,24,0.42814816041998865,0.4279873061283593,-0.00016085429162934298,-0.03989701233635779,23.0,0.9685195364760042,0.996872804237865,-0.008143943540466861,131.0,0.6033114194869995,0.9512063256145393,0.996861179388722,False,
mean_connectivity,coherence,theta,Baseline_vs_T0,24,0.41352473981880983,0.41467123578944953,0.001146495970639758,0.6153060662527828,23.0,0.5443934177380734,0.9881426742136458,0.12559882482987153,142.0,0.8333734273910522,0.9669384080536512,0.996861179388722,False,
mean_connectivity,coherence,theta,Baseline_vs_T1,24,0.41352473981880983,0.4133177554368315,-0.00020698438197828498,-0.1296548763830776,23.0,0.8979667100381639,0.996872804237865,-0.026465690816847458,145.0,0.899570107460022,0.9689085605370737,0.996861179388722,False,
mean_connectivity,coherence,theta,Baseline_vs_T2,24,0.41352473981880983,0.41348500178549347,-3.9738033316358744e-05,-0.02187970122340277,23.0,0.9827326304273412,0.996872804237865,-0.004466175310157136,137.0,0.7257407903671265,0.9669384080536512,0.996861179388722,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T0,24,0.15606169433912548,0.16234956209429308,0.006287867755167591,0.9606545428493458,23.0,0.34671706927905976,0.9710639594472916,0.19609278742229463,111.0,0.27681541442871094,0.9214962838401257,0.9346311268387354,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T1,24,0.15606169433912548,0.16020375415733834,0.004142059818212867,0.6704742816622117,23.0,0.5092325092678353,0.9723109562562193,0.13685998964429227,121.0,0.4223414659500122,0.9505211614793346,0.9346311268387354,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T2,24,0.15606169433912548,0.15406812048355056,-0.0019935738555749145,-0.3072105946250472,23.0,0.7614474607312873,0.996872804237865,-0.06270910003403118,145.0,0.899570107460022,0.9689085605370737,0.9346311268387354,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T0,24,0.15246022171260307,0.15389696561355484,0.0014367439009517647,0.19206958705973526,23.0,0.8493733939968727,0.996872804237865,0.03920604028361851,142.0,0.8333734273910522,0.9669384080536512,0.996861179388722,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T1,24,0.15246022171260307,0.14846249786571952,-0.003997723846883566,-0.6227424299803616,23.0,0.5395798211558032,0.9875733650656062,-0.1271167662193973,127.0,0.5270590782165527,0.9505211614793346,0.996861179388722,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T2,24,0.15246022171260307,0.15000627268095137,-0.0024539490316516925,-0.32985387847500547,23.0,0.7444958061450976,0.996872804237865,-0.06733114099514792,131.0,0.6033114194869995,0.9512063256145393,0.996861179388722,False,
mean_connectivity,wpli,beta1,Baseline_vs_T0,24,0.12195205335029558,0.12272433446471331,0.0007722811144177458,0.11440326298746722,23.0,0.9099109733264333,0.996872804237865,0.023352468269060615,148.0,0.9664472341537476,0.9870099412634018,0.9346311268387354,False,
