metric,method,band,contrast,n_pairs,n_subjects,mean_baseline,mean_comparison,mean_difference,t,t_df,t_p_uncorrected,t_p_fdr_bh,cohen_dz,wilcoxon_statistic,wilcoxon_p_uncorrected,wilcoxon_p_fdr_bh,omnibus_p_fdr_bh,interpret_posthoc,skip_reason
global_efficiency,coherence,delta,Baseline_vs_T2,155,24,0.22442444277050155,0.23197501461281214,0.007550571842310549,3.0832808817230872,154.0,0.002426792463756133,0.288817611864498,0.24765508006355233,4231.0,0.0011924991800684797,0.18543418713326365,0.01436734442517578,True,
global_efficiency,coherence,theta,Baseline_vs_T0,155,24,0.23192296419086209,0.2322928066670979,0.00036984247623572913,0.15808789039514545,154.0,0.8745946472878423,0.9768139687654421,0.012697924923080051,5832.0,0.703559847691544,0.8856972787381939,0.259282814268171,False,
global_efficiency,coherence,theta,Baseline_vs_T1,155,24,0.23192296419086209,0.2359234322955449,0.004000468104682776,1.6153052675649329,154.0,0.1082915088373763,0.49841419441029094,0.12974444129861765,5372.0,0.22924785818833215,0.5825592631609382,0.259282814268171,False,
global_efficiency,coherence,theta,Baseline_vs_T2,155,24,0.23192296419086209,0.2374384533305067,0.005515489139644563,2.2183227495939595,154.0,0.02799608506640438,0.3182712828601761,0.1781799710218006,4834.0,0.030508668299405028,0.3586663761222973,0.259282814268171,False,
global_efficiency,wpli,alpha1,Baseline_vs_T0,155,24,0.15901492418963814,0.16365305173140313,0.004638127541764969,1.1645783779781593,154.0,0.24599058507161886,0.6363349266523315,0.09354118632139778,4940.0,0.04837533046318658,0.3586663761222973,0.5690846349834214,False,
global_efficiency,wpli,alpha1,Baseline_vs_T1,155,24,0.15901492418963814,0.1630419620060881,0.004027037816449925,1.0196502072960987,154.0,0.30949355080176616,0.6590084396897313,0.08190027552196663,5484.0,0.3162406106315828,0.6771142935213509,0.5690846349834214,False,
global_efficiency,wpli,alpha1,Baseline_vs_T2,155,24,0.15901492418963814,0.15727362901829028,-0.001741295171347886,-0.45329371760922726,154.0,0.6509753101245356,0.8899409302968334,-0.03640942756538024,5983.0,0.9118054478817295,0.9737571447584864,0.5690846349834214,False,
global_efficiency,wpli,alpha2,Baseline_vs_T0,155,24,0.15748889183282652,0.14923089486410895,-0.00825799696871755,-1.552659963515593,154.0,0.12255706951407196,0.5042348002864675,-0.12471264939087731,5417.0,0.26190191370548843,0.6250918603357514,0.6008903696598039,False,
global_efficiency,wpli,alpha2,Baseline_vs_T1,155,24,0.15748889183282652,0.15211885161195235,-0.005370040220874109,-1.0611782856187528,154.0,0.29027026908317366,0.6538932592664598,-0.08523589104205989,5649.0,0.47929020055110794,0.7786549327334865,0.6008903696598039,False,
global_efficiency,wpli,alpha2,Baseline_vs_T2,155,24,0.15748889183282652,0.15273095814330234,-0.004757933689524129,-0.978324759673647,154.0,0.3294480903538643,0.6875438407384995,-0.07858093569137652,5809.0,0.6733108555827092,0.8851623397818827,0.6008903696598039,False,
global_efficiency,wpli,beta1,Baseline_vs_T0,155,24,0.13353171188965557,0.13603808823667873,0.0025063763470231934,0.6273777374421012,154.0,0.5313407531573147,0.8256805948343882,0.05039219252366127,5743.0,0.5895309521605836,0.8405193773378618,0.5842678213357687,False,
global_efficiency,wpli,beta1,Baseline_vs_T1,155,24,0.13353171188965557,0.13189753246346095,-0.0016341794261945934,-0.4420359120808799,154.0,0.6590833470196997,0.8914983900135788,-0.035505178865240836,5745.0,0.5919980048066722,0.8412603226200078,0.5842678213357687,False,
global_efficiency,wpli,beta1,Baseline_vs_T2,155,24,0.13353171188965557,0.12963130498939177,-0.0039004069002637684,-1.1048861260860605,154.0,0.2709321817415033,0.6504436658452468,-0.08874658927085274,5647.0,0.4770733304266871,0.7786549327334865,0.5842678213357687,False,
global_efficiency,wpli,beta2,Baseline_vs_T0,155,24,0.13078252655633157,0.12707202120429215,-0.003710505352039436,-0.9071996103116747,154.0,0.36571860573095216,0.7069282866282292,-0.07286802621751517,5836.0,0.7088704328112945,0.8856972787381939,0.5141042116065346,False,
global_efficiency,wpli,beta2,Baseline_vs_T1,155,24,0.13078252655633157,0.12502579459116123,-0.005756731965170327,-1.3416750003802607,154.0,0.1816764148700273,0.600707852717897,-0.10776592934106931,5876.0,0.7627172358300158,0.906819624196948,0.5141042116065346,False,
global_efficiency,wpli,beta2,Baseline_vs_T2,155,24,0.13078252655633157,0.1231534542763113,-0.007629072280020268,-1.9434549936909882,154.0,0.05378458449692848,0.4164729871753602,-0.1561020615784686,5614.0,0.4413169061489003,0.7480695363664729,0.5141042116065346,False,
global_efficiency,wpli,delta,Baseline_vs_T0,155,24,0.1560226622364629,0.15823260638107395,0.002209944144611021,0.5812395728022371,154.0,0.5619287349776886,0.8399765173368908,0.0466862859597788,5828.0,0.6982636832058494,0.8851623397818827,0.6215222804911742,False,
global_efficiency,wpli,delta,Baseline_vs_T1,155,24,0.1560226622364629,0.16256432125512932,0.006541659018666386,1.5381729050247466,154.0,0.12605848588353472,0.5089464102961402,0.1235490208509984,5169.0,0.11759385801508765,0.46606006112401716,0.6215222804911742,False,
global_efficiency,wpli,delta,Baseline_vs_T2,155,24,0.1560226622364629,0.1582489126429261,0.002226250406463156,0.5486367436593408,154.0,0.5840492781480324,0.841566070440616,0.0440675637053308,5494.0,0.3249441981446729,0.6771142935213509,0.6215222804911742,False,
global_efficiency,wpli,theta,Baseline_vs_T0,155,24,0.148688827742421,0.15386442836375952,0.00517560062133852,1.1942891121889319,154.0,0.23420115995436533,0.6363201327062001,0.09592760992079549,4902.0,0.04115723532150644,0.3586663761222973,0.38124221721225643,False,
global_efficiency,wpli,theta,Baseline_vs_T1,155,24,0.148688827742421,0.15801623758582167,0.009327409843400658,2.3601100471619514,154.0,0.019522837830664674,0.2914100854130139,0.18956860082174676,4269.0,0.0015098582418000045,0.18543418713326365,0.38124221721225643,False,
global_efficiency,wpli,theta,Baseline_vs_T2,155,24,0.148688827742421,0.15224688675548392,0.0035580590130629528,0.8641617953580488,154.0,0.38884301245624014,0.708777136629096,0.06941114573306706,5145.0,0.10787269206693548,0.44867054490197567,0.38124221721225643,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T0,155,24,0.06235860913280264,0.06210585113810917,-0.00025275799469347477,-0.13815913721879555,154.0,0.890295135948817,0.9768139687654421,-0.01109720894786292,5617.5,0.44503210844023966,0.7480695363664729,0.9862858037051857,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T1,155,24,0.06235860913280264,0.06278452730065628,0.00042591816785365254,0.2643729773742174,154.0,0.7918460123137535,0.9295583622813628,0.021234948546647443,5715.5,0.6494175344355144,0.8712682449569635,0.9862858037051857,False,
mean_betweenness_centrality,aec,alpha1,Baseline_vs_T2,155,24,0.06235860913280264,0.062174277335567615,-0.00018433179723501952,-0.11379366192283123,154.0,0.9095495788215718,0.977443298599914,-0.009140126876301434,5805.0,0.7694246188913227,0.9081733206586105,0.9862858037051857,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T0,155,24,0.06528138528138523,0.06358469487501742,-0.001696690406367823,-1.043096284789153,154.0,0.2985383802258538,0.6590084396897313,-0.08378350978490332,5315.0,0.1921879870704717,0.5572220908296653,0.7132127702964638,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T1,155,24,0.06528138528138523,0.06291998324256384,-0.00236140203882139,-1.2792109057880097,154.0,0.20274688398111623,0.6256189562845873,-0.10274869252718029,5269.0,0.16565096995634987,0.5392621432203869,0.7132127702964638,False,
mean_betweenness_centrality,aec,alpha2,Baseline_vs_T2,155,24,0.06528138528138523,0.0646795140343527,-0.0006018712470325357,-0.318468913389462,154.0,0.7505607632698871,0.9107928363275035,-0.02558003868889917,5462.5,0.36232355995559906,0.6851314297118134,0.7132127702964638,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T0,155,24,0.06659125820416138,0.07084485407066049,0.004253595866499094,2.1684670033448894,154.0,0.03165818347671886,0.333569152730306,0.17417546111738946,5188.0,0.12576361248963097,0.48079540350018213,0.5141042116065346,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T1,155,24,0.06659125820416138,0.06889121631057112,0.002299958106409721,1.1162436924981642,154.0,0.2660564927102102,0.6504436658452468,0.08965885095800229,5279.0,0.32506104130059754,0.6771142935213509,0.5141042116065346,False,
mean_betweenness_centrality,aec,beta1,Baseline_vs_T2,155,24,0.06659125820416138,0.06788716659684398,0.001295908392682583,0.6602594778053692,154.0,0.5100736833850972,0.8220701702837919,0.0530333174664343,5714.0,0.5543023011531163,0.8258052346514569,0.5141042116065346,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T0,155,24,0.07086859377181953,0.07179583857003208,0.0009272447982125445,0.4240647694560016,154.0,0.672110343629818,0.8961471248397574,0.034061701953364255,5838.0,0.9238148932153033,0.9737571447584864,0.9612252465498639,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T1,155,24,0.07086859377181953,0.07179025275799467,0.0009216589861751189,0.4134381692856279,154.0,0.6798607570229742,0.8978907497057177,0.033208152887627976,5904.5,0.9095207311179142,0.9737571447584864,0.9612252465498639,False,
mean_betweenness_centrality,aec,beta2,Baseline_vs_T2,155,24,0.07086859377181953,0.07082390727552014,-4.4686496299397194e-05,-0.01926291018745244,154.0,0.9846563066351183,0.994919579364209,-0.0015472341793474661,5799.0,0.7611652046321101,0.906819624196948,0.9612252465498639,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T0,155,24,0.05838430386817479,0.05669040636782568,-0.001693897500349111,-0.6978012118358181,154.0,0.486353750573905,0.8212795786240309,-0.05604874210781164,5251.0,0.15605445079336402,0.5302157339002836,0.9395670141843885,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T1,155,24,0.05838430386817479,0.057656751850300204,-0.0007275520178745958,-0.32347295215766114,154.0,0.7467759318043947,0.908752683209855,-0.02598197275501867,5719.5,0.5609024019081148,0.8258052346514569,0.9395670141843885,False,
mean_betweenness_centrality,aec,delta,Baseline_vs_T2,155,24,0.05838430386817479,0.057631615696131774,-0.0007526881720430124,-0.3306637008443544,154.0,0.7413479728877646,0.9046958313206618,-0.0265595475884619,5616.5,0.44396835998624673,0.7480695363664729,0.9395670141843885,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T0,155,24,0.060340734534282875,0.05538611925708696,-0.00495461527719592,-2.1429597954975224,154.0,0.03368728832532625,0.34649782277478425,-0.17212667288045563,4847.5,0.04335030316627366,0.3586663761222973,0.27286093849358783,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T1,155,24,0.060340734534282875,0.06049993017734949,0.00015919564306661195,0.0631549617139262,154.0,0.9497250064397638,0.9815339779473156,0.005072728596472282,5962.0,0.882122923441329,0.9737571447584864,0.27286093849358783,False,
mean_betweenness_centrality,aec,theta,Baseline_vs_T2,155,24,0.060340734534282875,0.06097612065353996,0.0006353861192570854,0.25803539641400713,154.0,0.796724099294777,0.9327501650280317,0.020725901794074908,5846.5,0.8272212137063428,0.9447694022845071,0.27286093849358783,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T0,155,24,0.06585253456221195,0.06584275939114644,-9.775171065494246e-06,-0.006209876059292598,154.0,0.9950533046338857,0.9970053095713177,-0.0004987892480912696,5910.5,0.9181055350016654,0.9737571447584864,0.6770298874729298,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T1,155,24,0.06585253456221195,0.06739142577852252,0.0015388912163105705,0.9192521202222631,154.0,0.3594013104881892,0.7069282866282292,0.07383610710971254,4924.5,0.13072620910035196,0.48317136114921067,0.6770298874729298,False,
mean_betweenness_centrality,coherence,alpha1,Baseline_vs_T2,155,24,0.06585253456221195,0.06806591258204156,0.002213378019829627,1.3048487841860354,154.0,0.19389079797725367,0.6069624980157506,0.1048079764753149,4618.5,0.027871885821086274,0.3586663761222973,0.6770298874729298,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T0,155,24,0.06726155564865238,0.06576176511660378,-0.0014997905320485957,-1.024873003712551,154.0,0.30703027444126996,0.6590084396897313,-0.08231978062522836,5295.0,0.18028861929635176,0.5517109396681467,0.8655765730265133,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T1,155,24,0.06726155564865238,0.06629241726015915,-0.0009691383884932297,-0.6728368615801315,154.0,0.5020594582989568,0.8220701702837919,-0.05404355724192567,5269.0,0.20766898049128513,0.5787387362295833,0.8655765730265133,False,
mean_betweenness_centrality,coherence,alpha2,Baseline_vs_T2,155,24,0.06726155564865238,0.0659628543499511,-0.0012987012987012957,-0.8805195380696834,154.0,0.3799499868450908,0.7069282866282292,-0.07072503124538694,5018.0,0.1119977391955395,0.45644361634408553,0.8655765730265133,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T0,155,24,0.0669864544058092,0.0646795140343527,-0.0023069403714565118,-1.54114941015388,154.0,0.12533273649212828,0.5089464102961402,-0.12378809949622818,5246.5,0.29653254667834117,0.6734175687955105,0.6770298874729298,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T1,155,24,0.0669864544058092,0.06675883256528413,-0.00022762184052507614,-0.13545892409321328,154.0,0.8924259351813845,0.9768139687654421,-0.010880322610400532,5778.5,0.6340033126308512,0.8612875190456847,0.6770298874729298,False,
mean_betweenness_centrality,coherence,beta1,Baseline_vs_T2,155,24,0.0669864544058092,0.06620863007959779,-0.0007778243262114316,-0.5095345143763953,154.0,0.6111069938284373,0.8601151430514128,-0.04092679706900689,5534.5,0.43475566321084247,0.7452954226471585,0.6770298874729298,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T0,155,24,0.06665689149560114,0.06881161848903779,0.0021547269934366754,1.3536465322090874,154.0,0.177832552238377,0.600707852717897,0.10872750591721779,4819.5,0.05107421652313486,0.360358396536541,0.25373789873267977,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T1,155,24,0.06665689149560114,0.07021086440441275,0.003553972908811627,2.0938303837388443,154.0,0.03791344126016007,0.37224105964520804,0.16818050356623765,5065.0,0.07998832177335025,0.4160114403381392,0.25373789873267977,False,
mean_betweenness_centrality,coherence,beta2,Baseline_vs_T2,155,24,0.06665689149560114,0.07134478424801002,0.00468789275240889,2.6637492060577816,154.0,0.008549724885470714,0.288817611864498,0.21395748496542955,5076.0,0.10780462358677712,0.44867054490197567,0.25373789873267977,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T0,155,24,0.054218684541265154,0.05732439603407342,0.0031057114928082683,1.3374802612044911,154.0,0.1830379020440359,0.600707852717897,0.10742899978250102,5805.0,0.6681013949163916,0.8851623397818827,0.28691574931329566,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T1,155,24,0.054218684541265154,0.059905041195363724,0.005686356654098588,2.5013150034494713,154.0,0.013419034441998023,0.2914100854130139,0.20091045584444361,5097.5,0.14861071261398173,0.5219498199125212,0.28691574931329566,False,
mean_betweenness_centrality,coherence,delta,Baseline_vs_T2,155,24,0.054218684541265154,0.05910347716799325,0.0048847926267281076,2.267141055311011,154.0,0.024773193394449295,0.3002526284259111,0.18210115169742133,4963.0,0.1174945403156681,0.46606006112401716,0.28691574931329566,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T0,155,24,0.06185030023739697,0.06142577852255268,-0.00042452171484429516,-0.1965802861483946,154.0,0.8444151835649581,0.9574471372705037,-0.01578970855155747,5536.5,0.4368861132227251,0.7459873553842578,0.38124221721225643,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T1,155,24,0.06185030023739697,0.06384583158776704,0.0019955313503700603,0.8472601902352679,154.0,0.39816490859899795,0.7196955670073938,0.06805357614065755,5377.5,0.35007827791314083,0.6812334056688145,0.38124221721225643,False,
mean_betweenness_centrality,coherence,theta,Baseline_vs_T2,155,24,0.06185030023739697,0.06615137550621418,0.004301075268817206,1.8938330210248222,154.0,0.060122394759354714,0.4293646061670533,0.152116328820095,5002.5,0.08173256141528222,0.4160114403381392,0.38124221721225643,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T0,155,24,0.05019550342130983,0.049251501186985014,-0.0009440022343248169,-0.6624676477313559,154.0,0.5086617778321999,0.8220701702837919,-0.053210681943039684,5789.5,0.6480679922168602,0.8712682449569635,0.8289672857533479,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T1,155,24,0.05019550342130983,0.04856165340036304,-0.0016338500209467967,-1.1991835998449052,154.0,0.2322984347075464,0.6363201327062001,-0.09632074462983076,5102.5,0.19061026134972547,0.5572220908296653,0.8289672857533479,False,
mean_betweenness_centrality,wpli,alpha1,Baseline_vs_T2,155,24,0.05019550342130983,0.048825583019131355,-0.0013699204021784702,-0.8945207706384439,154.0,0.3724392326573498,0.7069282866282292,-0.0718496373081557,5286.0,0.21894929552181075,0.5787387362295833,0.8289672857533479,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T0,155,24,0.049886887306242106,0.04968859097891352,-0.000198296327328583,-0.13874108121164305,154.0,0.889836015024124,0.9768139687654421,-0.011143951814202304,6029.5,0.9779089787920285,0.9870483150424213,0.9395670141843885,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T1,155,24,0.049886887306242106,0.04903086161150673,-0.0008560256947353607,-0.5854699668526143,154.0,0.5590887106914575,0.8388825442171188,-0.04702607938679251,5840.5,0.7148597216244261,0.8856972787381939,0.9395670141843885,False,
mean_betweenness_centrality,wpli,alpha2,Baseline_vs_T2,155,24,0.049886887306242106,0.0490923055439184,-0.0007945817623236934,-0.5350065879674678,154.0,0.5934169689988734,0.8476189567501088,-0.042972763254564526,5725.0,0.5675420538755469,0.8283046191697171,0.9395670141843885,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T0,155,24,0.05055299539170503,0.05005166876134614,-0.000501326630358892,-0.3654734740709694,154.0,0.7152594962298511,0.9046958313206618,-0.029355535857494883,5653.0,0.4837384906483253,0.7786549327334865,0.876353775755543,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T1,155,24,0.05055299539170503,0.05145091467672108,0.0008979192850160531,0.6076452254680743,154.0,0.5443177959844031,0.833397005013521,0.04880723902112743,5749.5,0.6941409042322921,0.8851623397818827,0.876353775755543,False,
mean_betweenness_centrality,wpli,beta1,Baseline_vs_T2,155,24,0.05055299539170503,0.05084066471163241,0.00028766931992738195,0.20294457885334855,154.0,0.839446239870395,0.9556308797256462,0.01630090084309869,6002.0,0.9387675801752535,0.9737571447584864,0.876353775755543,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T0,155,24,0.04989107666527017,0.051339198435972594,0.0014481217707024159,1.0113564703550042,154.0,0.31343222527491454,0.6637388299939366,0.08123410653997465,5775.0,0.6295568090265617,0.8606599414540338,0.5237584431853034,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T1,155,24,0.04989107666527017,0.052752408881441094,0.002861332216170926,1.9081223453746505,154.0,0.0582362441518127,0.4293646061670533,0.15326407497156888,4994.0,0.10247173465778142,0.44867054490197567,0.5237584431853034,False,
mean_betweenness_centrality,wpli,beta2,Baseline_vs_T2,155,24,0.04989107666527017,0.050210864404412754,0.00031978773914257764,0.2215749171199682,154.0,0.8249383493379459,0.9524542163168858,0.017797325623072766,6028.5,0.9764840158593199,0.9870483150424213,0.5237584431853034,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T0,155,24,0.04700460829493083,0.04529255690546009,-0.0017120513894707489,-1.178435656476344,154.0,0.2404406394792479,0.6363349266523315,-0.09465422971497049,5589.5,0.4157896412451486,0.7335006272317492,0.2708724410409075,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T1,155,24,0.04700460829493083,0.043324954615277154,-0.0036796536796536872,-2.3650255408901986,154.0,0.01927483017088699,0.2914100854130139,-0.18996342277910946,4727.5,0.018587981251591452,0.3586663761222973,0.2708724410409075,False,
mean_betweenness_centrality,wpli,delta,Baseline_vs_T2,155,24,0.04700460829493083,0.04387236419494479,-0.0031322440999860426,-2.3319594437492404,154.0,0.020998097097345913,0.2926186434210786,-0.1873074899436109,4726.5,0.0251825612825949,0.3586663761222973,0.2708724410409075,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T0,155,24,0.04677140064236834,0.045055159893869524,-0.0017162407484988132,-1.229006288697618,154.0,0.22094407999418814,0.6323340595452105,-0.09871616064246518,5188.5,0.24990008896304727,0.6099256408589628,0.6770298874729298,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T1,155,24,0.04677140064236834,0.04671554252199409,-5.585812037425325e-05,-0.04071987321274051,154.0,0.9675719617471551,0.9881585992311371,-0.003270698923493227,5564.5,0.5526362345529228,0.8258052346514569,0.6770298874729298,False,
mean_betweenness_centrality,wpli,theta,Baseline_vs_T2,155,24,0.04677140064236834,0.045261834939254245,-0.001509565703114093,-1.2426368716400018,154.0,0.2158904566421118,0.6283819205916824,-0.0998109954108183,5278.5,0.17089100935521195,0.5392621432203869,0.6770298874729298,False,
mean_connectivity,aec,alpha1,Baseline_vs_T0,155,24,0.4500662317349355,0.4503548183926457,0.0002885866577102755,0.14656146505116865,154.0,0.8836698547471442,0.9768139687654421,0.011772100160136674,5674.0,0.5074697118014373,0.7943004184718149,0.865732342351826,False,
mean_connectivity,aec,alpha1,Baseline_vs_T1,155,24,0.4500662317349355,0.450037574454718,-2.865728021746002e-05,-0.014162802644273522,154.0,0.988718427637109,0.9956325425156903,-0.0011375836835311915,5455.0,0.29187327383781914,0.667138911629301,0.865732342351826,False,
mean_connectivity,aec,alpha1,Baseline_vs_T2,155,24,0.4500662317349355,0.44861425581292763,-0.0014519759220079616,-0.6671055163474797,154.0,0.5057030696792718,0.8220701702837919,-0.053583204514777764,5983.0,0.9118054478817295,0.9737571447584864,0.865732342351826,False,
mean_connectivity,aec,alpha2,Baseline_vs_T0,155,24,0.31021962208934245,0.30771150892221744,-0.002508113167125005,-0.7974559092545102,154.0,0.4264141543743532,0.7534682852477033,-0.06405320002607395,5371.0,0.2285566964509942,0.5825592631609382,0.6782369317444147,False,
mean_connectivity,aec,alpha2,Baseline_vs_T1,155,24,0.31021962208934245,0.30611791103038655,-0.004101711058955885,-1.3274308495733695,154.0,0.1863306765374958,0.600707852717897,-0.10662181161587957,5381.0,0.23553530555574342,0.5915770465120999,0.6782369317444147,False,
mean_connectivity,aec,alpha2,Baseline_vs_T2,155,24,0.31021962208934245,0.3085245568378156,-0.0016950652515268477,-0.5473990475122686,154.0,0.5848970423363489,0.841566070440616,-0.043968149558467146,5748.0,0.5957074430041089,0.8437561159927052,0.6782369317444147,False,
mean_connectivity,aec,beta1,Baseline_vs_T0,155,24,0.1460264032114133,0.1391030541063549,-0.006923349105058374,-1.558645239947324,154.0,0.1211330616743781,0.5031681023397244,-0.1251933983627564,4838.0,0.031062043014914137,0.3586663761222973,0.6008903696598039,False,
mean_connectivity,aec,beta1,Baseline_vs_T1,155,24,0.1460264032114133,0.14100333771289036,-0.005023065498522939,-1.0898078544049212,154.0,0.2775001476695544,0.6538932592664598,-0.0875354733447793,5302.0,0.1843922868223281,0.5531768604669843,0.6008903696598039,False,
mean_connectivity,aec,beta1,Baseline_vs_T2,155,24,0.1460264032114133,0.1412105738593034,-0.004815829352109898,-1.0727884034944428,154.0,0.28504426273799677,0.6538932592664598,-0.08616843815091896,5109.0,0.094496345993486,0.4437219724911517,0.6008903696598039,False,
mean_connectivity,aec,beta2,Baseline_vs_T0,155,24,0.12555416601286012,0.11496083000846861,-0.010593336004391487,-2.413662364593514,154.0,0.016966874847577317,0.2914100854130139,-0.19387002646860207,4593.0,0.009487650318402686,0.3469167600228548,0.2994353491325649,False,
mean_connectivity,aec,beta2,Baseline_vs_T1,155,24,0.12555416601286012,0.11693959215325556,-0.008614573859604551,-1.8290903716875346,154.0,0.06932039071155299,0.4293646061670533,-0.14691607408488838,5014.0,0.06549604847489189,0.4100622165384536,0.2994353491325649,False,
mean_connectivity,aec,beta2,Baseline_vs_T2,155,24,0.12555416601286012,0.1189159287556072,-0.0066382372572529125,-1.3883152467212574,154.0,0.1670460406917906,0.5856545677773876,-0.11151216407765556,4769.0,0.0226347559204548,0.3586663761222973,0.2994353491325649,False,
mean_connectivity,aec,delta,Baseline_vs_T0,155,24,0.4364483036254026,0.4349556326155865,-0.0014926710098160383,-0.5880712541955863,154.0,0.5573458685038415,0.8388825442171188,-0.04723501981418296,5794.0,0.6538605219742621,0.8735334752982423,0.8655765730265133,False,
mean_connectivity,aec,delta,Baseline_vs_T1,155,24,0.4364483036254026,0.4341918899799002,-0.002256413645502355,-0.8582019262028933,154.0,0.392114694552109,0.7117375968340802,-0.06893243752275198,5536.0,0.3631830958426048,0.6851314297118134,0.8655765730265133,False,
mean_connectivity,aec,delta,Baseline_vs_T2,155,24,0.4364483036254026,0.4344700010372753,-0.0019783025881272413,-0.802600117343674,154.0,0.42344278369923793,0.7534682852477033,-0.06446639276298527,5769.0,0.6219649077095311,0.8584307991390332,0.8655765730265133,False,
mean_connectivity,aec,theta,Baseline_vs_T0,155,24,0.2527758238162459,0.2527186250453374,-5.719877090850788e-05,-0.017943238737811763,154.0,0.9857073610367627,0.994919579364209,-0.0014412356177322487,5677.0,0.5109087692524368,0.7967963477149916,0.8297147445545856,False,
mean_connectivity,aec,theta,Baseline_vs_T1,155,24,0.2527758238162459,0.2513721197701842,-0.0014037040460616668,-0.41793462678400106,154.0,0.6765770775517259,0.8978907497057177,-0.03356931704505617,5877.0,0.7640794981659469,0.906819624196948,0.8297147445545856,False,
mean_connectivity,aec,theta,Baseline_vs_T2,155,24,0.2527758238162459,0.2498297686528685,-0.0029460551633774053,-0.9043663613627808,154.0,0.3672137460720439,0.7069282866282292,-0.07264045418558075,5521.0,0.34921469009737693,0.6812334056688145,0.8297147445545856,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T0,155,24,0.40118735709854647,0.40049101236371987,-0.0006963447348266232,-0.499356224145306,154.0,0.6182410934022544,0.865255437534153,-0.04010925712412784,5983.0,0.9118054478817295,0.9737571447584864,0.8655765730265133,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T1,155,24,0.40118735709854647,0.40039614265788553,-0.0007912144406609686,-0.5462943126708728,154.0,0.5856542217530646,0.841566070440616,-0.04387941512067503,5970.0,0.8934138597894203,0.9737571447584864,0.8655765730265133,False,
mean_connectivity,coherence,alpha1,Baseline_vs_T2,155,24,0.40118735709854647,0.39984217010991047,-0.0013451869886360564,-0.9251229562602661,154.0,0.3563493522277934,0.7061601842312236,-0.07430766400796668,5980.0,0.9075566738763705,0.9737571447584864,0.8655765730265133,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T0,155,24,0.3980507480886503,0.3954986920875014,-0.002552056001148966,-1.0615066764923926,154.0,0.29012156298847863,0.6538932592664598,-0.08526226803177415,5060.0,0.07846220893387246,0.4160114403381392,0.5842678213357687,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T1,155,24,0.3980507480886503,0.39447702753476616,-0.0035737205538842118,-1.6089468224268,154.0,0.10967605477119018,0.49841419441029094,-0.1292337186949462,5144.0,0.10748188417613086,0.44867054490197567,0.5842678213357687,False,
mean_connectivity,coherence,alpha2,Baseline_vs_T2,155,24,0.3980507480886503,0.3954652418378202,-0.0025855062508301067,-1.1829996454633445,154.0,0.23863237818718086,0.6363349266523315,-0.09502081813209617,5503.0,0.3329094449726976,0.6812334056688145,0.5842678213357687,False,
mean_connectivity,coherence,beta1,Baseline_vs_T0,155,24,0.39203731307872924,0.3902486610256871,-0.0017886520530421726,-1.0542929528914649,154.0,0.2934001018071083,0.6538932592664598,-0.08468284780881163,5247.0,0.15398148247834978,0.5302157339002836,0.37714549170322126,False,
